122	21	36
122	11	17
122	545	27
122	91	30
123	478	1
123	289	11
123	199	16
123	283	47
124	279	31
124	92	45
124	277	22
124	35	22
125	356	8
125	337	1
125	639	34
125	678	32
126	586	21
126	354	3
126	7	29
126	472	2
127	262	22
127	37	19
127	397	-6
127	403	5
128	659	-3
128	74	10
128	538	20
128	270	14
129	406	-2
129	378	27
129	22	6
129	284	14
130	242	12
130	23	25
130	151	36
130	705	24
131	498	33
131	310	37
131	179	16
131	315	-9
132	552	50
132	66	15
132	503	42
132	341	13
133	216	50
133	103	36
133	353	31
133	359	0
134	616	14
134	535	-7
134	522	8
134	617	50
135	4	-4
135	414	13
135	573	9
135	281	26
136	582	10
136	174	48
136	119	44
136	77	-1
137	414	-5
137	203	50
137	153	37
137	493	9
138	39	-1
138	604	18
138	494	1
138	143	42
139	704	10
139	399	16
139	698	24
139	243	34
140	409	42
140	25	-8
140	714	41
140	245	12
141	532	18
141	494	4
141	663	24
141	431	29
142	608	35
142	109	36
142	609	47
142	319	6
143	89	24
143	60	45
143	486	28
143	436	25
144	323	32
144	353	28
144	81	30
144	438	9
145	707	-8
145	378	25
145	549	9
145	202	3
146	633	0
146	566	49
146	635	12
146	673	9
147	417	39
147	20	34
147	426	7
147	437	20
148	186	27
148	342	9
148	276	-4
148	42	-10
149	590	14
149	526	13
149	493	46
149	184	-3
150	627	29
150	719	35
150	50	13
150	220	44
151	511	21
151	632	-4
151	257	-10
151	36	1
152	482	12
152	686	24
152	32	22
152	619	18
153	240	4
153	306	39
153	701	17
153	353	15
154	724	39
154	235	18
154	102	34
154	344	11
155	465	16
155	138	-8
155	104	-7
155	408	6
156	661	18
156	668	28
156	210	1
156	618	35
157	43	30
157	358	24
157	466	4
157	671	9
158	622	-6
158	629	47
158	205	4
158	424	43
159	116	14
159	457	35
159	609	27
159	37	22
160	150	35
160	390	-4
160	715	-5
160	687	9
161	311	26
161	689	34
161	546	47
161	544	48
162	330	49
162	625	-10
162	26	44
162	61	44
163	579	34
163	377	25
163	627	29
163	387	6
164	593	27
164	399	-2
164	38	40
164	173	-10
165	529	31
165	495	30
165	218	40
165	231	20
166	100	17
166	429	14
166	285	45
166	652	-2
167	710	18
167	458	-4
167	508	-2
167	177	44
168	302	-3
168	503	39
168	206	4
168	218	-7
169	463	31
169	586	44
169	400	34
169	50	30
170	246	-1
170	92	3
170	646	42
170	264	-4
171	487	18
171	67	-2
171	563	23
171	215	23
172	423	19
172	681	33
172	382	9
172	682	-3
173	696	44
173	238	39
173	367	40
173	78	43
174	584	33
174	51	40
174	508	10
174	371	-2
175	696	40
175	578	29
175	699	48
175	409	32
176	466	-10
176	396	0
176	4	43
176	151	-1
177	304	27
177	449	25
177	357	12
177	377	16
178	619	50
178	118	38
178	381	8
178	442	28
179	722	18
179	243	-9
179	24	5
179	462	48
180	154	1
180	407	25
180	510	43
180	645	7
181	392	19
181	562	21
181	455	20
181	347	-9
182	204	18
182	561	-6
182	155	6
182	230	41
183	99	-3
183	117	19
183	126	49
183	173	16
184	568	-3
184	570	25
184	559	5
184	666	34
185	295	28
185	628	4
185	622	17
185	85	29
186	684	7
186	708	0
186	565	11
186	605	47
187	157	-9
187	699	7
187	440	-8
187	505	20
188	5	18
188	137	-9
188	462	28
188	589	-3
189	496	22
189	436	40
189	202	-4
189	254	-1
190	161	5
190	475	33
190	503	50
190	120	41
191	661	21
191	591	40
191	370	3
191	12	3
192	346	21
192	154	20
192	539	48
192	550	13
193	576	38
193	435	44
193	424	36
193	500	13
194	520	18
194	144	9
194	684	50
194	580	13
195	513	-3
195	460	-6
195	372	47
195	701	2
196	22	49
196	150	9
196	529	25
196	163	16
197	595	4
197	118	32
197	701	21
197	251	12
198	652	15
198	600	1
198	128	9
198	563	6
199	600	41
199	21	36
199	4	49
199	139	0
200	392	-1
200	102	39
200	386	48
200	71	19
201	401	17
201	152	24
201	440	17
201	417	32
202	673	46
202	173	15
202	4	-6
202	61	22
203	446	26
203	150	49
203	305	2
203	586	11
204	257	38
204	686	43
204	188	21
204	160	19
205	178	24
205	413	-3
205	569	40
205	498	18
206	530	16
206	473	19
206	573	31
206	32	48
207	702	20
207	264	14
207	235	42
207	543	46
208	50	15
208	636	-8
208	83	20
208	717	48
209	436	23
209	481	2
209	426	-1
209	63	43
210	450	32
210	75	37
210	681	29
210	651	50
211	83	7
211	255	-7
211	711	31
211	611	18
212	116	38
212	305	-6
212	122	36
212	267	41
213	274	40
213	50	50
213	30	28
213	229	6
214	429	43
214	714	-6
214	275	41
214	394	11
215	213	-5
215	709	41
215	412	7
215	97	40
216	538	39
216	83	1
216	614	34
216	51	11
217	602	37
217	54	17
217	625	23
217	710	-10
218	307	42
218	586	-8
218	248	45
218	291	24
219	595	3
219	141	0
219	448	13
219	52	48
220	152	38
220	451	37
220	38	40
220	416	2
221	409	42
221	378	-6
221	655	10
221	389	14
222	87	-8
222	60	11
222	577	23
222	20	2
223	167	-1
223	146	19
223	40	29
223	229	20
224	78	31
224	677	28
224	36	34
224	482	-9
225	370	37
225	724	20
225	563	1
225	368	29
226	467	39
226	280	18
226	177	40
226	472	36
227	203	11
227	309	49
227	360	-2
227	4	25
228	449	6
228	319	22
228	329	14
228	617	48
229	101	22
229	703	15
229	599	-7
229	691	-1
230	495	-1
230	172	33
230	19	11
230	121	-4
231	125	16
231	649	10
231	407	47
231	298	41
232	263	27
232	35	43
232	48	28
232	106	-8
233	50	35
233	615	50
233	658	-2
233	350	29
234	415	-1
234	655	38
234	532	-1
234	712	29
235	126	8
235	245	47
235	377	18
235	110	-8
236	458	-4
236	666	-3
236	514	36
236	23	50
237	603	39
237	169	6
237	348	0
237	719	2
238	240	-4
238	462	44
238	57	11
238	440	11
239	205	25
239	273	29
239	173	36
239	120	18
240	686	12
240	574	41
240	449	24
240	242	36
241	479	44
241	642	5
241	468	-10
241	47	30
242	83	23
242	410	23
242	136	43
242	131	33
243	343	20
243	457	42
243	701	-6
243	104	42
244	220	13
244	257	-5
244	381	4
244	376	36
245	488	27
245	507	-9
245	153	31
245	621	48
246	369	38
246	464	15
246	314	47
246	657	37
247	522	7
247	283	-6
247	635	7
247	572	3
248	335	43
248	680	0
248	5	44
248	62	40
249	600	-4
249	39	24
249	612	9
249	546	22
250	6	3
250	41	37
250	314	13
250	205	49
251	617	45
251	0	17
251	15	37
251	144	27
252	24	36
252	67	-10
252	306	10
252	575	-8
253	105	7
253	718	8
253	113	5
253	558	13
254	700	4
254	131	49
254	606	7
254	203	48
255	59	3
255	404	0
255	181	5
255	651	15
256	700	35
256	52	-1
256	248	22
256	361	0
257	508	2
257	322	17
257	233	49
257	202	10
258	392	40
258	545	7
258	117	25
258	432	-7
259	650	43
259	382	14
259	36	43
259	144	19
260	277	46
260	465	12
260	716	-10
260	114	-1
261	702	27
261	477	40
261	111	38
261	535	41
262	189	1
262	625	44
262	19	3
262	578	7
263	561	-6
263	124	22
263	306	50
263	307	33
264	443	10
264	605	4
264	323	-9
264	445	30
265	333	-4
265	576	46
265	397	46
265	51	6
266	136	45
266	411	46
266	39	-7
266	368	-1
267	192	0
267	279	30
267	586	32
267	285	9
268	547	3
268	568	37
268	165	4
268	119	14
269	337	20
269	247	7
269	74	39
269	584	-3
270	183	-10
270	393	26
270	561	50
270	166	2
271	8	50
271	248	-3
271	502	3
271	542	42
272	411	13
272	247	-9
272	332	15
272	249	28
273	501	29
273	194	33
273	483	5
273	443	6
274	160	16
274	477	-7
274	170	10
274	106	16
275	591	9
275	514	-5
275	262	-3
275	61	-1
276	245	47
276	138	37
276	52	4
276	594	27
277	650	47
277	419	26
277	468	20
277	557	-10
278	509	31
278	95	43
278	667	10
278	488	30
279	305	6
279	649	6
279	167	-2
279	166	-10
280	620	19
280	117	45
280	723	4
280	660	7
281	316	7
281	74	39
281	70	44
281	0	20
282	132	47
282	109	-7
282	596	21
282	10	46
283	157	31
283	563	26
283	124	41
283	55	25
284	50	29
284	35	0
284	461	34
284	483	10
285	217	16
285	548	-8
285	341	38
285	465	-9
286	401	23
286	260	2
286	651	28
286	495	50
287	203	8
287	186	48
287	241	4
287	374	-8
288	694	9
288	320	1
288	669	38
288	619	10
289	256	39
289	0	18
289	261	33
289	112	-6
290	660	-9
290	442	6
290	282	37
290	329	43
291	337	49
291	508	47
291	566	43
291	239	45
292	299	35
292	394	22
292	610	37
292	219	50
293	161	-3
293	678	-6
293	371	20
293	185	50
294	184	17
294	334	38
294	648	28
294	521	46
295	182	49
295	303	14
295	139	48
295	13	41
296	281	8
296	157	6
296	519	46
296	468	13
297	447	6
297	614	13
297	626	40
297	505	37
298	504	40
298	115	24
298	401	0
298	284	35
299	311	19
299	381	24
299	217	-1
299	277	35
300	200	28
300	629	37
300	77	-4
300	220	39
301	638	-4
301	440	-4
301	647	-10
301	230	24
302	261	47
302	311	18
302	467	47
302	386	31
303	577	22
303	322	31
303	495	40
303	231	14
304	441	-1
304	241	4
304	407	17
304	595	39
305	377	48
305	626	8
305	285	9
305	551	10
306	131	35
306	552	-1
306	413	1
306	6	50
307	580	-8
307	274	32
307	219	32
307	208	11
308	362	5
308	202	4
308	219	9
308	614	25
309	569	-2
309	670	-8
309	62	-7
309	235	42
310	46	42
310	621	-3
310	97	20
310	314	9
311	523	39
311	333	13
311	35	-3
311	124	38
312	526	-7
312	168	37
312	575	10
312	395	30
313	561	28
313	111	17
313	582	25
313	140	3
314	116	24
314	189	37
314	388	21
314	481	0
315	90	37
315	129	34
315	274	-10
315	704	41
316	29	9
316	133	43
316	204	0
316	199	-6
317	102	6
317	216	8
317	495	45
317	412	5
318	726	29
318	59	27
318	699	21
318	293	4
319	588	-2
319	150	-1
319	12	-3
319	335	37
320	537	17
320	454	18
320	183	48
320	206	31
321	526	22
321	725	31
321	408	48
321	23	39
322	217	-10
322	540	39
322	509	46
322	234	24
323	35	16
323	621	-4
323	71	48
323	466	21
324	442	-8
324	39	9
324	247	-2
324	70	17
325	473	-9
325	623	-1
325	119	46
325	553	30
326	27	-8
326	210	3
326	280	1
326	418	0
327	50	19
327	205	36
327	239	-7
327	528	33
328	159	2
328	628	20
328	564	30
328	563	49
329	261	32
329	480	44
329	616	-7
329	363	30
330	402	24
330	379	32
330	612	-5
330	307	13
331	359	7
331	607	30
331	468	48
331	279	36
332	525	49
332	27	17
332	661	22
332	647	24
333	370	25
333	306	-5
333	380	-6
333	169	15
334	293	47
334	369	44
334	552	21
334	8	-5
335	637	8
335	422	-2
335	529	34
335	346	11
336	715	43
336	224	-1
336	492	4
336	711	40
337	154	23
337	704	39
337	207	40
337	245	48
338	669	45
338	516	26
338	210	17
338	473	37
339	695	31
339	618	7
339	457	35
339	689	37
340	32	40
340	224	-5
340	68	3
340	220	32
341	251	41
341	218	41
341	722	33
341	88	25
342	190	29
342	409	50
342	566	21
342	364	33
343	183	44
343	435	7
343	168	5
343	599	-9
344	634	1
344	667	-10
344	317	32
344	355	-3
345	388	8
345	376	42
345	495	31
345	178	4
346	250	45
346	311	38
346	172	-5
346	354	-8
347	623	-8
347	289	26
347	96	38
347	317	12
348	169	24
348	363	38
348	196	30
348	618	31
349	575	1
349	710	3
349	143	25
349	554	-5
350	657	12
350	487	27
350	408	38
350	168	0
351	53	27
351	544	30
351	375	22
351	136	25
352	133	-6
352	244	14
352	530	50
352	612	41
353	596	3
353	501	15
353	228	38
353	619	31
354	528	35
354	529	26
354	184	29
354	293	30
355	395	22
355	121	49
355	322	40
355	447	-4
356	0	2
356	222	2
356	618	36
356	105	45
357	405	35
357	281	-3
357	601	13
357	486	-6
358	647	11
358	706	23
358	390	-9
358	441	48
359	719	40
359	92	29
359	683	23
359	580	23
360	222	-2
360	545	20
360	242	19
360	275	12
361	622	45
361	296	-5
361	184	-7
361	83	49
362	37	6
362	269	24
362	607	28
362	593	17
363	365	26
363	241	18
363	443	3
363	434	37
364	185	21
364	7	14
364	186	-10
364	502	5
365	319	42
365	431	48
365	581	28
365	678	45
366	281	23
366	594	33
366	626	31
366	142	30
367	471	-9
367	290	-7
367	373	5
367	303	-6
368	634	28
368	521	-5
368	505	14
368	241	37
369	253	39
369	175	42
369	692	22
369	58	-4
370	391	2
370	87	-5
370	522	4
370	431	-3
371	73	12
371	572	21
371	696	2
371	262	38
372	233	32
372	110	38
372	465	32
372	311	49
373	36	13
373	80	22
373	722	16
373	90	14
374	688	9
374	33	29
374	469	31
374	649	49
375	515	30
375	201	38
375	458	16
375	609	18
376	655	24
376	251	1
376	474	32
376	325	12
377	28	42
377	244	19
377	72	25
377	256	32
378	474	-6
378	248	48
378	97	8
378	645	18
379	525	7
379	667	6
379	611	9
379	642	8
380	201	21
380	11	29
380	301	45
380	408	-4
381	683	30
381	445	19
381	286	26
381	175	-6
382	485	4
382	471	-9
382	727	4
382	306	14
383	649	33
383	454	39
383	365	37
383	304	6
384	228	-8
384	349	-9
384	631	2
384	589	41
385	510	50
385	375	3
385	568	31
385	204	18
386	686	43
386	6	-5
386	20	1
386	51	50
387	342	33
387	276	22
387	111	32
387	593	46
388	386	-10
388	176	-7
388	286	14
388	570	31
389	124	25
389	199	10
389	101	35
389	311	37
390	160	47
390	561	-2
390	28	44
390	368	46
391	688	0
391	331	12
391	250	19
391	450	39
392	544	25
392	422	-10
392	514	-3
392	289	44
393	100	23
393	427	-7
393	368	50
393	255	48
394	407	27
394	654	33
394	631	-6
394	547	32
395	31	-7
395	675	33
395	268	8
395	417	22
396	182	44
396	94	-7
396	530	-4
396	459	36
397	584	-8
397	702	-3
397	145	5
397	125	-6
398	290	-5
398	444	-10
398	250	33
398	19	49
399	669	50
399	417	-5
399	703	28
399	270	7
400	694	7
400	573	43
400	584	49
400	461	-8
401	570	-9
401	19	29
401	364	-8
401	392	-8
402	627	25
402	698	46
402	532	29
402	213	46
403	293	11
403	604	19
403	724	-1
403	432	10
404	709	6
404	635	8
404	75	37
404	264	-4
405	725	11
405	156	-8
405	71	20
405	337	-8
406	563	-3
406	10	2
406	201	45
406	393	36
407	481	7
407	70	19
407	152	35
407	166	36
408	2	32
408	139	48
408	292	27
408	605	18
409	633	4
409	0	47
409	695	19
409	626	34
410	114	23
410	197	20
410	603	41
410	255	26
411	371	38
411	332	28
411	106	29
411	89	13
412	117	15
412	245	44
412	346	44
412	100	37
413	437	4
413	273	36
413	22	1
413	178	-3
414	475	23
414	583	6
414	259	33
414	340	40
415	588	45
415	657	3
415	191	25
415	584	27
416	405	-5
416	227	-6
416	250	15
416	728	11
417	561	-2
417	96	43
417	422	30
417	207	22
418	194	12
418	541	21
418	583	27
418	395	23
419	565	26
419	71	40
419	356	28
419	371	47
420	234	49
420	406	34
420	233	46
420	615	47
421	563	-7
421	554	13
421	250	31
421	59	6
422	352	37
422	511	47
422	512	28
422	430	-8
423	553	36
423	362	6
423	513	-9
423	524	6
424	704	-5
424	662	44
424	385	37
424	585	24
425	431	28
425	472	-1
425	193	40
425	194	31
426	75	19
426	22	50
426	23	47
426	634	24
427	289	37
427	5	32
427	590	-9
427	478	26
428	648	22
428	120	29
428	701	3
428	496	26
429	26	43
429	167	34
429	185	11
429	618	29
430	73	13
430	112	2
430	342	8
430	568	18
431	117	20
431	484	35
431	76	-7
431	654	37
432	401	46
432	100	13
432	659	21
432	248	42
433	234	21
433	228	20
433	329	-6
433	562	19
434	115	34
434	147	33
434	504	10
434	253	47
435	551	1
435	715	-10
435	387	31
435	374	36
436	81	5
436	580	4
436	322	16
436	95	-3
437	403	-8
437	498	32
437	717	-3
437	425	3
438	198	19
438	490	-9
438	159	13
438	313	-9
439	34	45
439	609	36
439	4	26
439	273	50
440	300	6
440	637	48
440	389	46
440	717	47
441	436	35
441	259	23
441	668	48
441	373	40
442	281	47
442	378	48
442	10	-5
442	485	36
443	727	44
443	219	-5
443	487	-2
443	63	45
444	528	-10
444	348	46
444	164	24
444	533	44
445	596	3
445	119	8
445	403	41
445	719	4
446	388	40
446	308	25
446	444	-7
446	667	48
447	529	43
447	153	19
447	467	26
447	271	-8
448	178	-1
448	206	42
448	33	3
448	18	36
449	623	18
449	336	22
449	330	-5
449	128	29
450	700	45
450	380	2
450	411	24
450	640	28
451	171	10
451	693	15
451	501	41
451	560	45
452	610	12
452	633	10
452	339	38
452	653	18
453	8	-4
453	12	33
453	324	15
453	53	44
454	477	-9
454	273	17
454	68	25
454	362	4
455	710	0
455	27	-1
455	63	41
455	357	7
456	271	10
456	243	18
456	207	19
456	212	9
457	102	-10
457	168	45
457	284	3
457	471	-9
458	715	12
458	276	3
458	528	11
458	111	-10
459	499	17
459	576	45
459	0	8
459	23	43
460	245	43
460	23	15
460	334	46
460	133	34
461	618	17
461	319	-8
461	678	41
461	246	3
462	125	-10
462	448	35
462	689	33
462	679	46
463	111	35
463	417	29
463	468	-3
463	149	49
464	621	1
464	381	-2
464	14	19
464	411	7
465	633	49
465	299	45
465	331	47
465	507	-3
466	639	16
466	501	-3
466	430	50
466	640	23
467	513	-1
467	239	2
467	654	41
467	490	4
468	144	10
468	515	5
468	61	15
468	356	23
469	332	3
469	154	45
469	383	-5
469	502	14
470	397	12
470	210	15
470	114	21
470	394	40
471	122	-6
471	481	2
471	585	-3
471	587	37
472	261	46
472	396	47
472	655	23
472	453	23
473	674	14
473	53	-2
473	651	0
473	321	39
474	262	26
474	37	27
474	246	25
474	493	39
475	553	41
475	629	16
475	424	30
475	326	32
476	432	-3
476	471	42
476	174	25
476	648	14
477	620	18
477	596	43
477	378	15
477	676	-1
478	50	50
478	528	-7
478	543	24
478	248	42
479	530	-9
479	372	20
479	656	49
479	184	39
480	275	-9
480	400	29
480	6	25
480	620	7
481	640	28
481	288	24
481	715	41
481	290	39
482	234	32
482	643	13
482	401	2
482	560	20
483	605	48
483	582	3
483	386	23
483	296	14
484	227	34
484	317	10
484	719	-2
484	432	3
485	497	14
485	355	26
485	350	3
485	12	26
486	659	45
486	188	21
486	45	44
486	364	12
487	484	40
487	673	20
487	374	39
487	692	-6
488	68	26
488	86	10
488	219	34
488	199	20
489	364	-6
489	315	24
489	447	1
489	553	5
490	90	-2
490	391	36
490	24	40
490	727	17
491	666	18
491	305	40
491	242	-6
491	374	26
492	295	14
492	190	24
492	18	37
492	658	31
493	74	18
493	93	43
493	662	24
493	436	35
494	219	16
494	557	23
494	650	41
494	139	19
495	344	-5
495	485	2
495	665	44
495	1	33
496	39	9
496	709	20
496	527	50
496	498	9
497	142	36
497	690	19
497	260	48
497	455	47
498	369	4
498	526	0
498	214	17
498	171	-10
499	580	25
499	32	14
499	300	21
499	566	44
500	511	-8
500	541	45
500	168	22
500	612	35
501	119	15
501	471	11
501	217	38
501	393	15
502	198	49
502	614	-7
502	535	37
502	181	13
503	75	-7
503	632	49
503	70	16
503	705	49
504	67	14
504	458	6
504	190	7
504	336	25
505	111	-1
505	84	10
505	273	22
505	75	17
506	27	26
506	721	9
506	449	9
506	572	-10
507	65	12
507	27	-7
507	334	-7
507	375	37
508	481	-2
508	279	32
508	158	50
508	12	-4
509	225	19
509	10	-6
509	147	10
509	285	45
510	624	4
510	263	24
510	285	20
510	300	22
511	237	2
511	350	7
511	289	33
511	246	-9
512	720	-7
512	184	9
512	66	44
512	73	31
513	227	10
513	277	37
513	169	36
513	142	2
514	603	42
514	466	11
514	380	43
514	614	-1
515	518	31
515	110	35
515	87	34
515	344	1
516	231	-7
516	25	46
516	562	-3
516	395	26
517	580	15
517	82	4
517	501	43
517	4	19
518	421	34
518	443	35
518	226	50
518	418	39
519	649	43
519	62	25
519	638	47
519	96	46
520	466	27
520	433	18
520	40	-5
520	127	16
521	451	15
521	635	14
521	470	27
521	181	42
522	61	-6
522	570	34
522	493	18
522	327	46
523	304	0
523	145	12
523	408	35
523	676	5
524	574	-2
524	397	7
524	327	30
524	87	6
525	39	46
525	645	20
525	696	13
525	228	4
526	433	-4
526	617	-6
526	568	6
526	488	50
527	19	-6
527	303	25
527	184	-8
527	164	30
528	673	-8
528	524	28
528	395	41
528	623	19
529	557	26
529	357	2
529	184	10
529	263	18
530	512	14
530	42	35
530	8	36
530	126	-10
531	131	-10
531	410	2
531	305	1
531	168	50
532	586	3
532	156	30
532	224	30
532	700	18
533	330	-1
533	400	6
533	331	4
533	473	35
534	390	-7
534	287	24
534	204	31
534	419	-10
535	664	28
535	45	10
535	522	31
535	403	20
536	2	9
536	405	36
536	565	-8
536	496	7
537	98	12
537	676	-3
537	425	-6
537	71	8
538	637	29
538	292	21
538	317	35
538	477	-6
539	587	36
539	334	38
539	533	1
539	51	10
540	240	10
540	215	29
540	672	20
540	463	28
541	106	2
541	267	0
541	572	15
541	278	-1
542	521	-3
542	600	35
542	444	-4
542	370	14
543	365	1
543	211	1
543	360	44
543	545	22
544	281	18
544	357	5
544	438	29
544	72	41
545	311	34
545	501	-8
545	403	-6
545	231	50
546	12	50
546	80	41
546	132	-8
546	557	2
547	365	46
547	57	47
547	73	25
547	64	48
548	492	24
548	157	-6
548	523	44
548	619	-9
549	267	20
549	313	22
549	664	10
549	580	38
550	371	16
550	190	10
550	31	50
550	340	2
551	574	15
551	570	46
551	435	9
551	716	23
552	385	46
552	105	28
552	709	49
552	190	45
553	656	-9
553	499	26
553	21	7
553	648	43
554	184	20
554	120	40
554	622	3
554	362	29
555	63	9
555	608	40
555	196	37
555	39	14
556	301	-2
556	643	33
556	463	41
556	650	21
557	512	17
557	358	20
557	321	40
557	158	11
558	27	-5
558	180	-9
558	164	11
558	471	24
559	598	18
559	373	-2
559	547	36
559	56	-10
560	575	13
560	614	20
560	665	29
560	4	2
561	353	-10
561	3	17
561	521	50
561	286	-2
562	515	50
562	723	3
562	411	-9
562	12	40
563	115	-3
563	256	2
563	103	9
563	267	5
564	145	-1
564	387	16
564	423	37
564	6	5
565	405	15
565	305	43
565	430	41
565	495	31
566	416	7
566	122	1
566	234	18
566	608	22
567	38	20
567	301	7
