59	50	16
59	198	5
60	146	39
60	150	26
60	10	5
61	132	9
61	219	31
61	203	35
62	87	48
62	67	38
62	226	-10
63	3	47
63	137	23
63	157	23
64	166	32
64	126	40
64	69	39
65	22	8
65	130	10
65	26	17
66	187	41
66	25	9
66	222	-1
67	40	37
67	214	48
67	136	10
68	114	4
68	153	4
68	171	1
69	110	19
69	32	10
69	52	27
70	217	33
70	100	22
70	142	50
71	232	-7
71	119	3
71	125	41
72	96	32
72	159	15
72	138	39
73	31	7
73	124	36
73	213	7
74	28	48
74	108	-9
74	70	17
75	159	41
75	16	36
75	147	21
76	84	1
76	197	-3
76	64	6
77	171	49
77	70	30
77	222	35
78	181	-9
78	118	-9
78	234	48
79	96	0
79	113	26
79	17	27
80	216	-8
80	121	31
80	102	21
81	189	33
81	8	23
81	168	-8
82	40	-3
82	214	31
82	87	30
83	67	40
83	45	23
83	15	9
84	124	29
84	195	43
84	78	50
85	8	-10
85	26	39
85	82	5
86	83	36
86	95	19
86	140	49
87	144	37
87	69	-3
87	200	0
88	126	-3
88	64	38
88	110	29
89	39	41
89	9	15
89	113	0
90	12	40
90	18	13
90	73	28
91	148	19
91	223	7
91	117	25
92	237	13
92	149	-5
92	136	7
93	14	-6
93	190	-10
93	129	12
94	238	0
94	166	15
94	159	29
95	228	50
95	241	25
95	6	-4
96	95	26
96	45	-1
96	149	-2
97	194	9
97	168	-4
97	31	8
98	186	0
98	143	6
98	2	9
99	104	18
99	231	27
99	201	2
100	143	50
100	0	12
100	126	12
101	176	47
101	6	29
101	98	43
102	130	-5
102	139	50
102	151	11
103	69	13
103	3	34
103	100	45
104	22	22
104	217	41
104	54	14
105	126	28
105	163	5
105	81	11
106	234	-1
106	180	19
106	127	15
107	231	-8
107	111	25
107	178	-10
108	195	50
108	117	33
108	33	25
109	152	47
109	193	21
109	102	2
110	210	17
110	124	12
110	174	15
111	157	17
111	8	33
111	44	31
112	192	4
112	172	46
112	134	47
113	218	48
113	182	6
113	95	6
114	213	48
114	89	21
114	209	25
115	83	10
115	112	39
115	11	8
116	94	21
116	164	25
116	21	41
117	239	30
117	45	48
117	71	14
118	200	12
118	205	25
118	80	12
119	15	16
119	135	22
119	125	12
120	18	-7
120	46	18
120	171	30
121	74	38
121	183	31
121	175	13
122	235	50
122	116	4
122	225	-4
123	215	35
123	71	49
123	56	-1
124	93	26
124	140	38
124	94	19
125	0	30
125	173	22
125	4	27
126	217	47
126	237	-9
126	166	9
127	188	27
127	205	-3
127	195	39
128	86	17
128	185	4
128	123	25
129	130	39
129	230	29
129	209	-10
130	241	10
130	134	34
130	158	-5
131	69	24
131	105	16
131	110	13
132	204	41
132	221	23
132	161	2
133	234	42
133	217	33
133	109	26
134	11	-4
134	109	10
134	216	17
135	21	28
135	203	38
135	240	-10
136	144	36
136	242	39
136	89	5
137	16	1
137	166	46
137	100	21
138	25	39
138	177	-6
138	224	-8
139	212	31
139	130	11
139	143	3
140	53	17
140	13	36
140	151	-10
141	26	24
141	38	-6
141	22	40
142	91	21
142	195	32
142	132	24
143	35	2
143	235	47
143	85	48
144	140	5
144	59	26
144	120	32
145	65	6
145	211	27
145	95	40
146	142	37
146	207	49
146	90	22
147	3	33
147	225	9
147	180	2
148	26	3
148	211	31
148	75	9
149	129	0
149	76	1
149	172	-10
150	70	29
150	132	47
150	37	-6
151	162	23
151	90	17
151	27	4
152	21	34
152	73	31
152	93	42
153	160	32
153	228	-7
153	51	-1
154	92	25
154	108	47
154	44	0
155	50	23
155	81	14
155	157	44
156	58	37
156	181	48
156	70	36
157	39	36
157	117	42
157	207	40
158	145	24
158	233	50
158	95	44
159	75	20
159	164	3
159	28	48
160	180	20
160	15	23
160	236	-3
161	11	33
161	113	9
161	100	19
162	79	3
162	128	-9
162	13	25
163	234	47
163	168	16
163	236	24
164	84	26
164	167	0
164	148	2
165	111	32
165	143	5
165	203	11
166	77	24
166	23	-8
166	174	21
167	185	18
167	108	29
167	55	29
168	172	4
168	5	-4
168	95	-5
169	179	38
169	149	43
169	235	12
170	122	22
170	173	24
170	35	31
171	180	26
171	225	45
171	86	38
172	35	35
172	144	-10
172	152	1
173	14	8
173	132	10
173	214	-2
174	223	48
174	154	40
174	3	40
175	208	41
175	154	19
175	7	37
176	119	40
176	168	13
176	79	8
177	146	7
177	89	19
177	213	-10
178	68	38
178	70	16
178	231	48
179	203	-10
179	97	-6
179	135	44
180	40	32
180	232	40
180	156	6
181	149	18
181	204	-5
181	195	34
182	192	39
182	49	46
182	202	38
183	53	47
183	8	-1
183	3	30
184	213	7
184	188	-4
184	26	8
185	174	20
185	193	17
185	98	29
186	80	5
186	102	-6
186	88	21
187	57	36
187	192	8
187	224	17
188	98	22
188	106	36
188	17	33
189	185	0
189	32	35
189	218	21
190	158	14
190	133	47
190	152	39
191	95	-10
191	81	6
191	10	47
192	129	27
192	91	40
192	77	31
193	15	-1
193	223	22
193	8	-3
194	110	-4
194	241	29
194	134	-4
195	238	49
195	114	13
195	39	24
196	162	18
196	17	5
196	215	20
197	6	7
197	196	-8
197	137	0
198	188	40
198	59	23
198	131	7
199	32	15
199	126	22
199	46	48
200	111	19
200	209	44
200	225	10
201	91	43
201	46	5
201	89	-10
202	150	21
202	195	28
202	205	13
203	10	-5
203	201	37
203	95	-7
204	12	14
204	113	38
204	210	31
205	95	49
205	158	20
205	3	25
206	114	-5
206	22	7
206	75	38
207	12	47
207	13	18
207	144	44
208	106	5
208	218	8
208	164	45
209	149	36
209	167	2
209	161	-4
210	117	0
210	206	14
210	56	36
211	39	24
211	195	15
211	158	11
212	191	33
212	140	42
212	120	23
213	100	9
213	172	3
213	240	41
214	28	3
214	162	34
214	176	6
215	142	43
215	57	6
215	165	38
216	116	32
216	147	48
216	56	27
217	59	16
217	189	16
217	76	34
218	23	45
218	151	23
218	73	34
219	55	25
219	120	-1
219	84	-9
220	216	36
220	176	34
220	95	-9
221	199	18
221	217	12
221	230	11
222	56	-10
222	235	-4
222	37	15
223	41	50
223	81	9
223	77	26
224	222	14
224	133	28
224	113	-3
225	164	23
225	148	-2
225	216	42
226	9	22
226	15	18
226	164	47
227	43	12
227	12	49
227	147	8
228	187	36
228	188	-3
228	8	1
229	88	-8
229	8	-8
229	3	31
230	136	21
230	95	6
230	226	39
231	66	9
231	119	25
231	97	31
232	23	50
232	218	48
232	118	46
233	32	45
233	22	14
233	93	39
234	162	-9
234	48	25
234	98	46
235	3	28
235	39	42
235	129	-10
236	159	22
236	147	14
236	23	18
237	70	42
237	155	-3
237	121	41
238	216	6
238	165	28
238	63	42
239	186	21
239	29	14
239	199	13
240	172	7
240	49	48
240	133	21
241	197	19
241	65	39
241	7	42
242	228	9
242	76	29
242	71	2
